## System ID,Tag Name,Retentive Mode,Initial Value,MODBUS Start Address,MODBUS End Address,Number of Characters,Number of Rows,Number of Columns,Wiring Label,Comment,Forceable,Init Forced,Init Force Value,Remote Access,I/O Address,Data Type,Structure Type,BOW Details
## 3.0
S32-000088,"RegDecel",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
S32-000089,"RegDelay",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
S32-000090,"RegPulseTime",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
SSTR-000103,"Requested Module Name",false,,,,50,,,,"name of specified module (see ""Identify Module Request bit"")",,,,false,,"SSTR",,false
S32-000125,"Reset",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
C-000085,"ResetPosition",false,"0",,,,,,,,true,false,"0",false,,"C",,false
S32-000110,"Row Spacing Inches",false,"0",,,,,,,,true,false,"0",false,,"S32",,false
S32-000131,"RowCount",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
S32-000132,"RowCount2",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
S32-000133,"RowCount3",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
S32-000134,"RowCount4",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
S32-000135,"RowCount5",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
S32-000113,"SecondsRunning",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
F32-000086,"Set_Potent",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32",,false
S32-000091,"Status",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
F32-000085,"Step_Pulses",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32",,false
C-000083,"StopCutCycle",false,"0",,,,,,,,false,false,"0",false,,"C",,false
S32-000114,"StopPosition",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
SBR-001010,"Switch in Run Bit",false,"0",,,,,,,"On if CPU Switch is up (Run)",,,,false,,"SBR",,false
SBR-001011,"Switch in Stop Bit",false,"0",,,,,,,"On if CPU Switch is down (Stop)",,,,false,,"SBR",,false
C-000094,"SystemEnable",false,"0",,,,,,,,false,false,"0",false,,"C",,false
SSTRUC-000004,"Table Motor",false,,,,,,,,"System Structure for Velocity Move",,,,false,,"SSTRUC","VMOV",false
SSTRUC-000007,"Table Motor Index In",false,,,,,,,,"System Structure for Velocity Move",,,,false,,"SSTRUC","VMOV",false
C-000055,"Table Motor Index In.Complete",false,"0",,,,,,,,false,false,"0",false,,"C","VMOV",false
C-000054,"Table Motor Index In.InProgress",false,"0",,,,,,,,false,false,"0",false,,"C","VMOV",false
S32-000078,"Table Motor Index In.Jerk",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
F32-000049,"Table Motor Index In.RampRate",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
S32-000082,"Table Motor Index In.RegCapture",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
S32-000079,"Table Motor Index In.RegCount",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
S32-000081,"Table Motor Index In.RegDecel",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
S32-000080,"Table Motor Index In.RegDelay",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
S32-000083,"Table Motor Index In.RegPulseTime",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
S32-000084,"Table Motor Index In.Status",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
F32-000050,"Table Motor Index In.Velocity",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
C-000044,"Table Motor On",false,"0",,,,,,,,true,false,"0",false,,"C",,false
F32-000108,"Table Motor Ramp Rate",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32",,false
F32-000109,"Table Motor Velocity",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32",,false
C-000046,"Table Motor.Complete",false,"0",,,,,,,,false,false,"0",false,,"C","VMOV",false
C-000045,"Table Motor.InProgress",false,"0",,,,,,,,false,false,"0",false,,"C","VMOV",false
F32-000028,"Table Motor.Jerk",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
F32-000029,"Table Motor.RampRate",false,"0.0",,,,,,,,true,false,"0.0",false,,"F32","VMOV",false
F32-000030,"Table Motor.RegCapture",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
S32-000046,"Table Motor.RegCount",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
F32-000031,"Table Motor.RegDecel",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
S32-000047,"Table Motor.RegDelay",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
F32-000032,"Table Motor.RegPulseTime",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
S32-000051,"Table Motor.Status",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
F32-000033,"Table Motor.Velocity",false,"0.0",,,,,,,,true,false,"0.0",false,,"F32","VMOV",false
SSTRUC-000005,"Table_Move",false,,,,,,,,"System Structure for Simple Move",,,,false,,"SSTRUC","SMOV",false
F32-000041,"Table_Move.Accel",false,"0.0",,,,,,,,true,false,"0.0",false,,"F32","SMOV",false
C-000050,"Table_Move.Complete",false,"0",,,,,,,,false,false,"0",false,,"C","SMOV",false
F32-000042,"Table_Move.Decel",false,"0.0",,,,,,,,true,false,"0.0",false,,"F32","SMOV",false
C-000049,"Table_Move.InProgress",false,"0",,,,,,,,false,false,"0",false,,"C","SMOV",false
S32-000059,"Table_Move.Jerk",false,"0",,,,,,,,false,false,"0",false,,"S32","SMOV",false
S32-000067,"Table_Move.Preset1Target",false,"0",,,,,,,,false,false,"0",false,,"S32","SMOV",false
S32-000068,"Table_Move.Preset2Target",false,"0",,,,,,,,false,false,"0",false,,"S32","SMOV",false
S32-000066,"Table_Move.PresetPulseTime",false,"0",,,,,,,,false,false,"0",false,,"S32","SMOV",false
S32-000063,"Table_Move.RegCapture",false,"0",,,,,,,,false,false,"0",false,,"S32","SMOV",false
S32-000060,"Table_Move.RegCount",false,"0",,,,,,,,false,false,"0",false,,"S32","SMOV",false
S32-000062,"Table_Move.RegDecel",false,"0",,,,,,,,false,false,"0",false,,"S32","SMOV",false
S32-000061,"Table_Move.RegDelay",false,"0",,,,,,,,false,false,"0",false,,"S32","SMOV",false
S32-000064,"Table_Move.RegPulseTime",false,"0",,,,,,,,false,false,"0",false,,"S32","SMOV",false
S32-000065,"Table_Move.Status",false,"0",,,,,,,,false,false,"0",false,,"S32","SMOV",false
F32-000052,"Table_Move.Target",false,"0.0",,,,,,,,true,false,"0.0",false,,"F32","SMOV",false
F32-000051,"Table_Move.Velocity",false,"0.0",,,,,,,,true,false,"0.0",false,,"F32","SMOV",false
C-000071,"Target Die Position Complete",false,"0",,,,,,,,false,false,"0",false,,"C",,false
F32-000068,"Target Die Position MM",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32",,false
F32-000075,"Target Die Position Test",false,"0.0",,,,,,,,true,false,"0.0",false,,"F32",,false
C-000090,"TestEdgePosZero",false,"0",,,,,,,,false,false,"0",false,,"C",,false
DI-0.1.3.1,"TestHomeSwitch",false,"0",,,,,,,,false,false,"0",false,"DI-0.1.3.1","DI",,false
S32-000112,"TimeRunning",false,"0",,,,,,,,false,false,"0",false,,"S32",,false
SSTRUC-000002,"Top Motor",false,,,,,,,,"System Structure for Velocity Move",,,,false,,"SSTRUC","VMOV",false
C-000040,"Top Motor On",false,"0",,,,,,,,true,false,"0",false,,"C",,false
C-000039,"Top Motor.Complete",false,"0",,,,,,,,false,false,"0",false,,"C","VMOV",false
C-000038,"Top Motor.InProgress",false,"0",,,,,,,,false,false,"0",false,,"C","VMOV",false
F32-000011,"Top Motor.Jerk",true,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
F32-000012,"Top Motor.RampRate",true,"0.0",,,,,,,,true,false,"0.0",false,,"F32","VMOV",false
F32-000013,"Top Motor.RegCapture",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
S32-000029,"Top Motor.RegCount",false,"0",,,,,,,,false,false,"0",false,,"S32","VMOV",false
F32-000014,"Top Motor.RegDecel",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
F32-000015,"Top Motor.RegDelay",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
F32-000016,"Top Motor.RegPulseTime",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
F32-000017,"Top Motor.Status",false,"0.0",,,,,,,,false,false,"0.0",false,,"F32","VMOV",false
F32-000018,"Top Motor.Velocity",true,"0.0",,,,,,,,true,false,"0.0",false,,"F32","VMOV",false
SWR-001507,"Total Scan Count1",false,"0",,,,,,,"total number of scans since entering Run mode (S32 low word)",,,,false,,"SWR",,false
SWR-001508,"Total Scan Count2",false,"0",,,,,,,"total number of scans since entering Run mode (S32 high word)",,,,false,,"SWR",,false
C-000081,"TriggerCut",false,"0",,,,,,,,true,false,"0",true,,"C",,false
C-000095,"TriggerCutAtPosition",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000096,"TriggerCutPosition1",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000105,"TriggerCutPosition10",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000386,"TriggerCutPosition100",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000388,"TriggerCutPosition101",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000411,"TriggerCutPosition102",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000413,"TriggerCutPosition103",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000415,"TriggerCutPosition104",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000417,"TriggerCutPosition105",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000405,"TriggerCutPosition106",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000407,"TriggerCutPosition107",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000409,"TriggerCutPosition108",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000410,"TriggerCutPosition109",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000112,"TriggerCutPosition11",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000398,"TriggerCutPosition110",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000400,"TriggerCutPosition111",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000402,"TriggerCutPosition112",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000433,"TriggerCutPosition113",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000435,"TriggerCutPosition114",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000437,"TriggerCutPosition115",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000439,"TriggerCutPosition116",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000429,"TriggerCutPosition117",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000431,"TriggerCutPosition118",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000432,"TriggerCutPosition119",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000113,"TriggerCutPosition12",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000419,"TriggerCutPosition120",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000421,"TriggerCutPosition121",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000423,"TriggerCutPosition122",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000425,"TriggerCutPosition123",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000455,"TriggerCutPosition124",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000457,"TriggerCutPosition125",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000459,"TriggerCutPosition126",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000461,"TriggerCutPosition127",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000453,"TriggerCutPosition128",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000454,"TriggerCutPosition129",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000114,"TriggerCutPosition13",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000451,"TriggerCutPosition130",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000441,"TriggerCutPosition131",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000443,"TriggerCutPosition132",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000445,"TriggerCutPosition133",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000447,"TriggerCutPosition134",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000478,"TriggerCutPosition135",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000480,"TriggerCutPosition136",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000482,"TriggerCutPosition137",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000484,"TriggerCutPosition138",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000477,"TriggerCutPosition139",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000139,"TriggerCutPosition14",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000473,"TriggerCutPosition140",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000475,"TriggerCutPosition141",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000463,"TriggerCutPosition142",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000465,"TriggerCutPosition143",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000467,"TriggerCutPosition144",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000469,"TriggerCutPosition145",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000501,"TriggerCutPosition146",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000503,"TriggerCutPosition147",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000505,"TriggerCutPosition148",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000506,"TriggerCutPosition149",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000140,"TriggerCutPosition15",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000495,"TriggerCutPosition150",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000497,"TriggerCutPosition151",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000499,"TriggerCutPosition152",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000486,"TriggerCutPosition153",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000488,"TriggerCutPosition154",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000490,"TriggerCutPosition155",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000492,"TriggerCutPosition156",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000515,"TriggerCutPosition157",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000517,"TriggerCutPosition158",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000518,"TriggerCutPosition159",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000135,"TriggerCutPosition16",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000511,"TriggerCutPosition160",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000512,"TriggerCutPosition161",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000513,"TriggerCutPosition162",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000514,"TriggerCutPosition163",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000507,"TriggerCutPosition164",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000508,"TriggerCutPosition165",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000509,"TriggerCutPosition166",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000510,"TriggerCutPosition167",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000350,"TriggerCutPosition168",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000351,"TriggerCutPosition169",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000136,"TriggerCutPosition17",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000341,"TriggerCutPosition170",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000346,"TriggerCutPosition171",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000347,"TriggerCutPosition172",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000348,"TriggerCutPosition173",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000349,"TriggerCutPosition174",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000342,"TriggerCutPosition175",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000343,"TriggerCutPosition176",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000344,"TriggerCutPosition177",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000345,"TriggerCutPosition178",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000362,"TriggerCutPosition179",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000137,"TriggerCutPosition18",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000352,"TriggerCutPosition180",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000353,"TriggerCutPosition181",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000358,"TriggerCutPosition182",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000359,"TriggerCutPosition183",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000360,"TriggerCutPosition184",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000361,"TriggerCutPosition185",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000354,"TriggerCutPosition186",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000355,"TriggerCutPosition187",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000356,"TriggerCutPosition188",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000357,"TriggerCutPosition189",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000138,"TriggerCutPosition19",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000363,"TriggerCutPosition190",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000364,"TriggerCutPosition191",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000365,"TriggerCutPosition192",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000369,"TriggerCutPosition193",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000370,"TriggerCutPosition194",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000371,"TriggerCutPosition195",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000372,"TriggerCutPosition196",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000366,"TriggerCutPosition197",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000367,"TriggerCutPosition198",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000368,"TriggerCutPosition199",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000097,"TriggerCutPosition2",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000132,"TriggerCutPosition20",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000340,"TriggerCutPosition200",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000240,"TriggerCutPosition201",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000241,"TriggerCutPosition202",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000242,"TriggerCutPosition203",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000243,"TriggerCutPosition204",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000236,"TriggerCutPosition205",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000237,"TriggerCutPosition206",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000238,"TriggerCutPosition207",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000239,"TriggerCutPosition208",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000244,"TriggerCutPosition209",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000133,"TriggerCutPosition21",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000234,"TriggerCutPosition210",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000235,"TriggerCutPosition211",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000252,"TriggerCutPosition212",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000253,"TriggerCutPosition213",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000254,"TriggerCutPosition214",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000255,"TriggerCutPosition215",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000248,"TriggerCutPosition216",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000249,"TriggerCutPosition217",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000250,"TriggerCutPosition218",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000251,"TriggerCutPosition219",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000134,"TriggerCutPosition22",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000245,"TriggerCutPosition220",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000246,"TriggerCutPosition221",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000247,"TriggerCutPosition222",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000263,"TriggerCutPosition223",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000264,"TriggerCutPosition224",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000265,"TriggerCutPosition225",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000266,"TriggerCutPosition226",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000260,"TriggerCutPosition227",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000261,"TriggerCutPosition228",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000262,"TriggerCutPosition229",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000128,"TriggerCutPosition23",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000256,"TriggerCutPosition230",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000257,"TriggerCutPosition231",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000258,"TriggerCutPosition232",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000259,"TriggerCutPosition233",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000274,"TriggerCutPosition234",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000275,"TriggerCutPosition235",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000276,"TriggerCutPosition236",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000277,"TriggerCutPosition237",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000272,"TriggerCutPosition238",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000273,"TriggerCutPosition239",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000129,"TriggerCutPosition24",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000271,"TriggerCutPosition240",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000267,"TriggerCutPosition241",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000268,"TriggerCutPosition242",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000269,"TriggerCutPosition243",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000270,"TriggerCutPosition244",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000285,"TriggerCutPosition245",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000286,"TriggerCutPosition246",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000287,"TriggerCutPosition247",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000288,"TriggerCutPosition248",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000284,"TriggerCutPosition249",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000130,"TriggerCutPosition25",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000282,"TriggerCutPosition250",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000283,"TriggerCutPosition251",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000278,"TriggerCutPosition252",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000279,"TriggerCutPosition253",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000280,"TriggerCutPosition254",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000281,"TriggerCutPosition255",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000296,"TriggerCutPosition256",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000297,"TriggerCutPosition257",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000298,"TriggerCutPosition258",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000299,"TriggerCutPosition259",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000131,"TriggerCutPosition26",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000293,"TriggerCutPosition260",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000294,"TriggerCutPosition261",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000295,"TriggerCutPosition262",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000289,"TriggerCutPosition263",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000290,"TriggerCutPosition264",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000291,"TriggerCutPosition265",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000292,"TriggerCutPosition266",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000308,"TriggerCutPosition267",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000309,"TriggerCutPosition268",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000310,"TriggerCutPosition269",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000125,"TriggerCutPosition27",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000304,"TriggerCutPosition270",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000305,"TriggerCutPosition271",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000306,"TriggerCutPosition272",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000307,"TriggerCutPosition273",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000300,"TriggerCutPosition274",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000301,"TriggerCutPosition275",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000302,"TriggerCutPosition276",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000303,"TriggerCutPosition277",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000320,"TriggerCutPosition278",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000321,"TriggerCutPosition279",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000126,"TriggerCutPosition28",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000311,"TriggerCutPosition280",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000316,"TriggerCutPosition281",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000317,"TriggerCutPosition282",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000318,"TriggerCutPosition283",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000319,"TriggerCutPosition284",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000312,"TriggerCutPosition285",false,"0",,,,,,,,false,false,"0",false,,"C",,false
C-000313,"TriggerCutPosition286",false,"0",,,,,,,,false,false,"0",false,,"C",,false
